address,content_count,in,out,peers_connected,peers_good,peers_total,time
1BrodevWLcCZNwcdQK9v2FknSBUhK281oT,1,19144237,1974,0,10,27,1457983961.7
1C2JhCunGLtvyX56nQ88tcb87WnXspjWN,55,117358199,1261219,8,19,63,1457983961.7
1FhhawHHvgLg5LS1w3w7DxT8KJSPihG9Cv,1,65977,0,0,8,30,1457983961.7
1BLogC9LN4oPDcruNz3qo1ysa133E9AGg8,175,3969511,3906,4,25,297,1457983961.7
1CiAFnnf6kb2G1GzDV1FhttTWNxCa4mShn,23,4287910,2991240,11,13,47,1457983961.7
13NS3rSzCTpAYtH997rphfZDaWRypyjwnU,1,3072275,40960,1,11,48,1457983961.7
1NpNCPyBpZaGe9BdhuVAkwqVZXg8Hy7VB,24,22297124,49988,1,13,62,1457983961.7
14weBe8CQHen9U1LG4gE2bxg76QMCGsQoS,16,3782529,0,1,13,39,1457983961.7
1BasxToLP7Wadjv8VjxVXQwmneDfqpJbwg,1,1465517,0,6,8,38,1457983961.7
192dZ1EG5tU7PnCfuwGMDEBrr2eLqvs4t3,105,307906085,86823970,53,75,287,1457983961.7
13x71nc7fju6afMqpEPfcu3Gx9Z5hNhH48,14,13601223,0,0,4,46,1457983961.7
1LC3ryygCrv94ZK4Nk8ELW6vE1hKwopE8T,1,295744,0,1,8,59,1457983961.7
1B3MjcF3y7UiSMgevjnso5JVNFMz2ci2ME,1,0,3777707,1,1,1,1457983961.7
12mZD7GPDjmeBYcLtMTP1v6Lic4kzetmL5,1,3547,0,0,8,52,1457983961.7
1iD5ZQJMNXu43w1qLB8sfdHVKppVMduGz,1,81878340,82460689,9,31,293,1457983961.7
17wNH5uEUyWhGT8rDrABdJrJ4udGLtC9oJ,1,8810,0,2,7,35,1457983961.7
138R53t3ZW7KDfSfxVpWUsMXgwUnsDNXLP,19,2517012,505585,6,7,55,1457983961.7
1Nepe91gkzrRbPXE1LKaAQm42ERoiAUhhu,1,2297638,0,1,10,26,1457983961.7
1Lod6THUt6v6ebZdBF2voYMk2QfvLvPm4q,1,14904240,0,2,6,36,1457983961.7
1HeLLo4uzjaLetFx6NH3PMwFP3qbRbTf3D,1,893763,446322,4,41,517,1457983961.7
1MgHVPCE1ve6QfKrgsqCURzRj72HrRWioz,60,949281,247415,3,13,49,1457983961.7
1AzAFRKvba4f3yMqYCaHhW9G5rnDFrhnAn,1,29456,3087,2,6,37,1457983961.7
1Lzu3HBELK2Mp6qBmrYxum1zwxpTpDAnZA,1,90029,0,1,3,25,1457983961.7
1KQ9re46CXrBZhsHLnihgmPjBBr2b8bNKC,1,2122333,0,2,7,26,1457983961.7
17YSii8DbUZeHqgd8roo2ie23Ys11sZHBP,1,699826,0,6,7,8,1457983961.7
1BrgXu4E6jzdtvwec9oEU5Fir7355yeJF3,10,419544,2348,1,3,29,1457983961.7
1JMLq9wEG3xMs3g9uwLBWsTzTf7MofyxRX,1,943,0,6,8,11,1457983961.7
15cFtCNHwoSd9TJhgVnncTgETzJceKYmeK,1,1126,0,1,6,33,1457983961.7
NAr2Ebw1wpVbhxnmAzGX4H7veCH74RK4oV,0,0,0,0,0,0,1457983961.7
16kjT7s5mUM83uJ6cUKmkEAswJye1tEd3C,1,364189,0,1,5,38,1457983961.7
1AcGB3ooPzVd4y3QWdBx32V4gcSrjxUjUT,0,0,0,0,0,0,1457983961.7
17Vc4FxokFp67xxqKXR9AcfYBMjzFwgNKF,2,1461627,0,2,5,30,1457983961.7
1f7FYxZWSZ5YG7Nd8sGsHcWEQgvdnVvQF,1,237335,379302,0,4,59,1457983961.7
15duv81kQ7PvRc7KfVD9k3tYHU1KBMo7uW,1,35348,0,1,7,44,1457983961.7
16ybaY9D2XhhCk5GqjpAmBXJ7DXcsMtrkH,4,406033,0,4,6,28,1457983961.7
1NXZEk3SupketTvbRxaXCERa1E9Es9hi4a,1,6148938,0,1,11,41,1457983961.7
19DtdQZymsSBcTw1P6rwKxtEx9fpf93Qug,5,406513,0,7,8,14,1457983961.7
1Kr2j7wsM8NpQYCjgR6ccxHLuQmjdnVqD,8,388906,0,2,8,32,1457983961.7
13nELCDhPs8rT4EqF1HRGvfPPRCGELKRqD,11,3592952,0,1,9,33,1457983961.7
1ZeroeuDnL2jNS6t1epQa1SPvC91KG8ER,108,1497431,3922,6,15,154,1457983961.7
14YfGLkqb7U36hZuPgDjhnFSimsaEfJC8d,1,1914,0,2,5,5,1457983961.7
1KFARPHaH3JoXeUcjwMx3vFM5q7i1zQGav,1,20091,0,2,5,16,1457983961.7
13RhXecmBH34X44Nohf2qMogZKH7KzoG78,6,405843,0,0,6,13,1457983961.7
1DXDDPLAvZNrEg4wzsX8CJqAzZvQ9G1Rvj,4,379966,0,2,3,23,1457983961.7
1PUxGz6Z6kdSZh9KnYJLN3872cYxWMoimf,1,13910571,0,8,10,10,1457983961.7
1TaLk3zM7ZRskJvrh3ZNCDVGXvkJusPKQ,329,234616,0,0,3,17,1457983961.7
1DZpN7BRvJ4x6XrkJjQfGv1LRShsWci6Pc,7,429428,972,7,8,29,1457983961.7
1FMeSorqAS8Kq5E5XJpGGBJ8Qb2CxXhaYb,10,375225,898661,2,6,23,1457983961.7
1BCXs4U5Vjh5pE53iZ81zKVNfQRro8ZNdT,1,1133208,0,1,6,56,1457983961.7
1NpCZF573u5vW6iUy7xQzFsv7zCYJysfiK,1,5565,0,2,3,23,1457983961.7
1Apr5ba6u9Nz6eFASmFrefGvyBKkM76QgE,86,29067914,124539669,9,17,61,1457983961.7
1KdF3z61jUqqcfLnufJJs8MbuHwfQwjS89,5,416191,0,9,11,17,1457983961.7
12PMGTrJoEzsdAUJntWtYM3TZrVzqp3dBP,8,185728,13243,7,9,9,1457983961.7
16rELcbeZ7GY7X8teezU2EVSdpQpc7WPjF,1,707187,0,1,3,44,1457983961.7
1CpGZyfbUBBV5uXUoY653wVoqZFRojbEzd,16,456639,0,2,5,40,1457983961.7
15JsmbWUThByzyikLDaF2R2R1fNUU22CjD,4,406622,0,6,8,15,1457983961.7
1HzKesHsWG3N96CfW9eC2aL9VKY7EDm2Zj,11,8400398,123532,1,4,34,1457983961.7
186THqMWuptrZxq1rxzpguAivK3Bs6z84o,665,3303165,1212616,17,51,389,1457983961.7
1BhTN5e9FHmE3jaWSjK2BPDiRPsq5F95bq,1,858,0,5,6,7,1457983961.7
17VFQ2Tnoa6oX94LnvDAYm7BkaMa2GxaDN,1,98170,0,2,3,27,1457983961.7
1HR2mJHeC1vs3XTTcX2X6BDcdRZZDNXZKV,20,1667677,565502,2,4,74,1457983961.7
1CGn7MNajfkAeN11bjKVG9vmDGqA8qv74S,1,32400,0,2,3,4,1457983961.7
1AHd759ohsgzr4NZC7cpSu1UuxjYukhx1m,1,2451252,0,2,2,27,1457983961.7
1Ae4HEA5meVoUtVsYnS4jLP6D4Q9D6Gez1,1,9092,0,2,3,23,1457983961.7
12WY4MGfJDjuBjj692q9x4TH8S5fsfaMtm,1,49609,0,2,8,91,1457983961.7
1N9mhMhyXo4nfzuVRnWQiF328ZR4AmGEVt,2,1461362,0,3,7,19,1457983961.7
16awv1xD5Hpxc4Q3f9tsSZ9MF6sSSdqF7p,12,453147,0,3,3,23,1457983961.7
1Kp5xdjQyrPth5mEJsn6NDBKZxcaeYz86N,36,2406302,16132,9,10,71,1457983961.7
1KzDGFWuVgniDVaKBdS1cY91FZBQeKbZMn,88,484341,5851,14,16,44,1457983961.7
address,content_count,in,out,peers_connected,peers_good,peers_total,time
1MNb8vJAyyYEhmn5Lo962DttpGE7NYp4Yp,7,5922569,91,3,4,31,1457984021.72
15GAu5QYg34TLzD4b2WMpZSid9S2K6M54h,1,6789,0,14,15,52,1457984021.72
165eqHdoQfyf7CVGqtVCGNDvMBZhwVSJBL,52,1851147,15450,6,6,34,1457984021.72
1Gfey7wVXXg1rxk751TBTxLJwhddDNfcdp,1,173642227,139260232,7,13,330,1457984021.72
18LCHTNzfWRSuABmpTd2rqZG71LLcXhgHE,1,2415,979,1,3,22,1457984021.72
16LWwkDHxYzxT1XsQm3sxjG43BqzovVAJT,2,360846,0,0,4,24,1457984021.72
1Q7dKG1kLuGfUwKdwbVfC7sKo7hEF5nbEr,4,4525210,0,0,8,44,1457984021.72
1Gif7PqWTzVWDQ42Mo7np3zXmGAo3DXc7h,468,62021883,19051654,7,20,251,1457984021.72
13dFL5m6hf9e82JrBUWiTBdTtbdoHJEUM4,1,36506,0,0,6,28,1457984021.72
1K5CGPwisBNFoWRThY9ZLfeJVqN757aLke,1,120777,0,0,8,32,1457984021.72
1LtvsjbtQ2tY7SCtCZzC4KhErqEK3bXD4n,51,2650967,10447,2,7,52,1457984021.72
13rV6Z9HjvFMjioh7qUVWsaNzHDeAU3sb5,3,582344,0,2,9,37,1457984021.72
1QEsP1TSUH2qKGNXtCNhhfmmQbNMw8WZXR,1,393161,0,0,1,1,1457984021.72
1Vp5LH4wegCaqeB72yMw2jgNdVm4aR7ET,71,2134427,30578,5,15,67,1457984021.72
1HAFn2Rg9VPtyzq7dixenHD9sekiX9Pzv3,2,3902611,0,1,8,37,1457984021.72
1K28kQFMquNzto2iQf4GGjr6oFUbC1NddE,119,5494081,1187188,8,26,78,1457984021.72
17T9yUUqAkboMP2hjwSafrHkuMgApuXAmR,3,1441384,0,0,5,18,1457984021.72
16g8mFUtLsQBM6bPMJ6xEEQWLWAufnzEXA,2,418643,0,0,5,14,1457984021.72
1NJyPoPpL8At17T6G7A1qHVQdqZDBmXcLT,46,272122,0,15,18,21,1457984021.72
1TaLkFrMwvbNsooF4ioKAY9EuxTBTjipT,1470,30190782,12294975,9,28,307,1457984021.72
163ZAwi5BcGBm6UEwdJF1pkcejDMCT1kAj,1,29598939,0,1,9,32,1457984021.72
148or6yKMeNV4qdmKyCtpaNiFAeU1cccCw,1,985718,284758,1,6,19,1457984021.72
1MaiL5gfBM1cyb4a8e3iiL8L5gXmoAJu27,3304,258584372,268673648,8,25,308,1457984021.72
1PwzQR48SRYjQ5a2LAehD5QQaKnPHiQxi8,3,2448232,5356,0,7,26,1457984021.72
1Cec5T5m7woi3xdEWHZ9eV66j6BEmrE5xx,1,0,19139,1,1,1,1457984021.72
18JPEXtjZ4fxQ4BgCwCigVfTAk2opAnoD8,4,428005,546,1,5,19,1457984021.72
14y3fN1A214HYdKe5f6WnQdfT3PdKLSAJo,1,37173,0,1,12,42,1457984021.72
1NfVz57ebbUae6DiksXR88ZgwY9VY1jQiH,28,580057,0,16,16,29,1457984021.72
16Px6Jf5u2wsrrhe1opM1VwZFWqrnB9fwN,8,39218665,0,0,7,20,1457984021.72
1Name2NXVi1RDPDgf5617UoW7xA6YrhM9F,1,1551505,181035,4,25,553,1457984021.72
1F6u3BdECcupyy7mraLGsko56XUCS38DBr,1,61479,40960,1,6,19,1457984021.72
17Kom2G5qNDc6NaQwv445h1gFzxkY3ZtZe,1,2215035,0,0,15,38,1457984021.72
1EUGheuNTLTg5SBi2Dao2TkKURkwQBCSgd,6,340821,150448,1,3,6,1457984021.72
1Mr5rX9TauvaGReB4RjCaE6D37FJQaY5Ba,1,446790,0,1,15,90,1457984021.72
1ErLDXv36Kd2CQvkr3ZMsnRcLg8ixnUxq4,1,5036770,0,1,5,25,1457984021.72
1BrodevWLcCZNwcdQK9v2FknSBUhK281oT,1,19144237,1974,0,10,27,1457984021.72
1C2JhCunGLtvyX56nQ88tcb87WnXspjWN,55,117358199,1261219,8,19,63,1457984021.72
1FhhawHHvgLg5LS1w3w7DxT8KJSPihG9Cv,1,65977,0,0,8,30,1457984021.72
1BLogC9LN4oPDcruNz3qo1ysa133E9AGg8,175,3969511,3906,4,25,297,1457984021.72
1CiAFnnf6kb2G1GzDV1FhttTWNxCa4mShn,23,4287910,2991240,11,13,47,1457984021.72
13NS3rSzCTpAYtH997rphfZDaWRypyjwnU,1,3072275,40960,1,11,48,1457984021.72
1NpNCPyBpZaGe9BdhuVAkwqVZXg8Hy7VB,24,22297124,49988,1,13,62,1457984021.72
14weBe8CQHen9U1LG4gE2bxg76QMCGsQoS,16,3782529,0,1,13,39,1457984021.72
1BasxToLP7Wadjv8VjxVXQwmneDfqpJbwg,1,1465517,0,6,8,38,1457984021.72
192dZ1EG5tU7PnCfuwGMDEBrr2eLqvs4t3,105,307906085,86823970,53,75,287,1457984021.72
13x71nc7fju6afMqpEPfcu3Gx9Z5hNhH48,14,13601223,0,0,4,46,1457984021.72
1LC3ryygCrv94ZK4Nk8ELW6vE1hKwopE8T,1,295744,0,1,8,59,1457984021.72
1B3MjcF3y7UiSMgevjnso5JVNFMz2ci2ME,1,0,3777707,1,1,1,1457984021.72
12mZD7GPDjmeBYcLtMTP1v6Lic4kzetmL5,1,3547,0,0,8,52,1457984021.72
1iD5ZQJMNXu43w1qLB8sfdHVKppVMduGz,1,81878340,82460689,9,31,293,1457984021.72
17wNH5uEUyWhGT8rDrABdJrJ4udGLtC9oJ,1,8810,0,2,7,35,1457984021.72
138R53t3ZW7KDfSfxVpWUsMXgwUnsDNXLP,19,2517012,505585,6,7,55,1457984021.72
1Nepe91gkzrRbPXE1LKaAQm42ERoiAUhhu,1,2297638,0,1,10,26,1457984021.72
1Lod6THUt6v6ebZdBF2voYMk2QfvLvPm4q,1,14904240,0,2,6,36,1457984021.72
1HeLLo4uzjaLetFx6NH3PMwFP3qbRbTf3D,1,893763,446322,4,41,517,1457984021.72
1MgHVPCE1ve6QfKrgsqCURzRj72HrRWioz,60,949281,247415,3,13,49,1457984021.72
1AzAFRKvba4f3yMqYCaHhW9G5rnDFrhnAn,1,29456,3087,2,6,37,1457984021.72
1Lzu3HBELK2Mp6qBmrYxum1zwxpTpDAnZA,1,90029,0,1,3,25,1457984021.72
1KQ9re46CXrBZhsHLnihgmPjBBr2b8bNKC,1,2122333,0,2,7,26,1457984021.72
17YSii8DbUZeHqgd8roo2ie23Ys11sZHBP,1,699826,0,6,7,8,1457984021.72
1BrgXu4E6jzdtvwec9oEU5Fir7355yeJF3,10,419544,2348,1,3,29,1457984021.72
1JMLq9wEG3xMs3g9uwLBWsTzTf7MofyxRX,1,943,0,6,8,11,1457984021.72
15cFtCNHwoSd9TJhgVnncTgETzJceKYmeK,1,1126,0,1,6,33,1457984021.72
NAr2Ebw1wpVbhxnmAzGX4H7veCH74RK4oV,0,0,0,0,0,0,1457984021.72
16kjT7s5mUM83uJ6cUKmkEAswJye1tEd3C,1,364189,0,1,5,38,1457984021.72
1AcGB3ooPzVd4y3QWdBx32V4gcSrjxUjUT,0,0,0,0,0,0,1457984021.72
17Vc4FxokFp67xxqKXR9AcfYBMjzFwgNKF,2,1461627,0,2,5,30,1457984021.72
1f7FYxZWSZ5YG7Nd8sGsHcWEQgvdnVvQF,1,237335,379302,0,4,59,1457984021.72
15duv81kQ7PvRc7KfVD9k3tYHU1KBMo7uW,1,35348,0,1,7,44,1457984021.72
16ybaY9D2XhhCk5GqjpAmBXJ7DXcsMtrkH,4,406033,0,4,6,28,1457984021.72
1NXZEk3SupketTvbRxaXCERa1E9Es9hi4a,1,6148938,0,1,11,41,1457984021.72
19DtdQZymsSBcTw1P6rwKxtEx9fpf93Qug,5,406513,0,7,8,14,1457984021.72
1Kr2j7wsM8NpQYCjgR6ccxHLuQmjdnVqD,8,388906,0,2,8,32,1457984021.72
13nELCDhPs8rT4EqF1HRGvfPPRCGELKRqD,11,3592952,0,1,9,33,1457984021.72
1ZeroeuDnL2jNS6t1epQa1SPvC91KG8ER,108,1497431,3922,6,15,154,1457984021.72
14YfGLkqb7U36hZuPgDjhnFSimsaEfJC8d,1,1914,0,2,5,5,1457984021.72
1KFARPHaH3JoXeUcjwMx3vFM5q7i1zQGav,1,20091,0,2,5,16,1457984021.72
13RhXecmBH34X44Nohf2qMogZKH7KzoG78,6,405843,0,0,6,13,1457984021.72
1DXDDPLAvZNrEg4wzsX8CJqAzZvQ9G1Rvj,4,379966,0,2,3,23,1457984021.72
1PUxGz6Z6kdSZh9KnYJLN3872cYxWMoimf,1,13910571,0,8,10,10,1457984021.72
1TaLk3zM7ZRskJvrh3ZNCDVGXvkJusPKQ,329,234616,0,0,3,17,1457984021.72
1DZpN7BRvJ4x6XrkJjQfGv1LRShsWci6Pc,7,429428,972,7,8,29,1457984021.72
1FMeSorqAS8Kq5E5XJpGGBJ8Qb2CxXhaYb,10,375225,898661,2,6,23,1457984021.72
1BCXs4U5Vjh5pE53iZ81zKVNfQRro8ZNdT,1,1133208,0,1,6,56,1457984021.72
1NpCZF573u5vW6iUy7xQzFsv7zCYJysfiK,1,5565,0,2,3,23,1457984021.72
1Apr5ba6u9Nz6eFASmFrefGvyBKkM76QgE,86,29067914,124539669,9,17,61,1457984021.72
1KdF3z61jUqqcfLnufJJs8MbuHwfQwjS89,5,416191,0,9,11,17,1457984021.72
12PMGTrJoEzsdAUJntWtYM3TZrVzqp3dBP,8,185728,13243,7,9,9,1457984021.72
16rELcbeZ7GY7X8teezU2EVSdpQpc7WPjF,1,707187,0,1,3,44,1457984021.72
1CpGZyfbUBBV5uXUoY653wVoqZFRojbEzd,16,456639,0,2,5,40,1457984021.72
15JsmbWUThByzyikLDaF2R2R1fNUU22CjD,4,406622,0,6,8,15,1457984021.72
1HzKesHsWG3N96CfW9eC2aL9VKY7EDm2Zj,11,8400398,123532,1,4,34,1457984021.72
186THqMWuptrZxq1rxzpguAivK3Bs6z84o,665,3303165,1212616,17,51,389,1457984021.72
1BhTN5e9FHmE3jaWSjK2BPDiRPsq5F95bq,1,858,0,5,6,7,1457984021.72
17VFQ2Tnoa6oX94LnvDAYm7BkaMa2GxaDN,1,98170,0,2,3,27,1457984021.72
1HR2mJHeC1vs3XTTcX2X6BDcdRZZDNXZKV,20,1667677,565502,2,4,74,1457984021.72
1CGn7MNajfkAeN11bjKVG9vmDGqA8qv74S,1,32400,0,2,3,4,1457984021.72
1AHd759ohsgzr4NZC7cpSu1UuxjYukhx1m,1,2451252,0,2,2,27,1457984021.72
1Ae4HEA5meVoUtVsYnS4jLP6D4Q9D6Gez1,1,9092,0,2,3,23,1457984021.72
12WY4MGfJDjuBjj692q9x4TH8S5fsfaMtm,1,49609,0,2,8,91,1457984021.72
1N9mhMhyXo4nfzuVRnWQiF328ZR4AmGEVt,2,1461362,0,3,7,19,1457984021.72
16awv1xD5Hpxc4Q3f9tsSZ9MF6sSSdqF7p,12,453147,0,3,3,23,1457984021.72
1Kp5xdjQyrPth5mEJsn6NDBKZxcaeYz86N,36,2406302,16132,9,10,71,1457984021.72
1KzDGFWuVgniDVaKBdS1cY91FZBQeKbZMn,88,484341,5851,14,16,44,1457984021.72
address,content_count,in,out,peers_connected,peers_good,peers_total,time
1MNb8vJAyyYEhmn5Lo962DttpGE7NYp4Yp,7,5922569,91,3,4,31,1457984081.75
15GAu5QYg34TLzD4b2WMpZSid9S2K6M54h,1,6789,0,14,15,52,1457984081.75
165eqHdoQfyf7CVGqtVCGNDvMBZhwVSJBL,52,1851147,15450,6,6,34,1457984081.75
1Gfey7wVXXg1rxk751TBTxLJwhddDNfcdp,1,173642227,139260232,7,13,330,1457984081.75
18LCHTNzfWRSuABmpTd2rqZG71LLcXhgHE,1,2415,979,2,4,22,1457984081.75
16LWwkDHxYzxT1XsQm3sxjG43BqzovVAJT,2,360846,0,0,4,24,1457984081.75
1Q7dKG1kLuGfUwKdwbVfC7sKo7hEF5nbEr,4,4525210,0,0,8,44,1457984081.75
1Gif7PqWTzVWDQ42Mo7np3zXmGAo3DXc7h,468,62021883,19051654,7,20,251,1457984081.75
13dFL5m6hf9e82JrBUWiTBdTtbdoHJEUM4,1,36506,0,0,6,28,1457984081.75
1K5CGPwisBNFoWRThY9ZLfeJVqN757aLke,1,120777,0,0,8,32,1457984081.75
1LtvsjbtQ2tY7SCtCZzC4KhErqEK3bXD4n,51,2650967,10447,2,7,52,1457984081.75
13rV6Z9HjvFMjioh7qUVWsaNzHDeAU3sb5,3,582344,0,2,9,37,1457984081.75
1QEsP1TSUH2qKGNXtCNhhfmmQbNMw8WZXR,1,393161,0,0,1,1,1457984081.75
1Vp5LH4wegCaqeB72yMw2jgNdVm4aR7ET,71,2134427,30578,5,15,67,1457984081.75
1HAFn2Rg9VPtyzq7dixenHD9sekiX9Pzv3,2,3902611,0,1,8,37,1457984081.75
1K28kQFMquNzto2iQf4GGjr6oFUbC1NddE,119,5494081,1187188,7,26,78,1457984081.75
17T9yUUqAkboMP2hjwSafrHkuMgApuXAmR,3,1441384,0,0,5,18,1457984081.75
16g8mFUtLsQBM6bPMJ6xEEQWLWAufnzEXA,2,418643,0,0,5,14,1457984081.75
1NJyPoPpL8At17T6G7A1qHVQdqZDBmXcLT,46,272122,0,15,18,21,1457984081.75
1TaLkFrMwvbNsooF4ioKAY9EuxTBTjipT,1470,30190782,12294975,9,28,308,1457984081.75
163ZAwi5BcGBm6UEwdJF1pkcejDMCT1kAj,1,29598939,0,1,9,32,1457984081.75
148or6yKMeNV4qdmKyCtpaNiFAeU1cccCw,1,985718,284758,1,6,19,1457984081.75
1MaiL5gfBM1cyb4a8e3iiL8L5gXmoAJu27,3304,258584372,268673648,8,25,308,1457984081.75
1PwzQR48SRYjQ5a2LAehD5QQaKnPHiQxi8,3,2448232,5356,0,7,26,1457984081.75
1Cec5T5m7woi3xdEWHZ9eV66j6BEmrE5xx,1,0,19139,1,1,1,1457984081.75
18JPEXtjZ4fxQ4BgCwCigVfTAk2opAnoD8,4,428005,546,1,5,19,1457984081.75
14y3fN1A214HYdKe5f6WnQdfT3PdKLSAJo,1,37173,0,1,12,42,1457984081.75
1NfVz57ebbUae6DiksXR88ZgwY9VY1jQiH,28,580057,0,15,16,29,1457984081.75
16Px6Jf5u2wsrrhe1opM1VwZFWqrnB9fwN,8,39218665,0,0,7,20,1457984081.75
1Name2NXVi1RDPDgf5617UoW7xA6YrhM9F,1,1551505,181035,4,25,553,1457984081.75
1F6u3BdECcupyy7mraLGsko56XUCS38DBr,1,61479,40960,1,6,19,1457984081.75
17Kom2G5qNDc6NaQwv445h1gFzxkY3ZtZe,1,2215035,0,0,15,38,1457984081.75
1EUGheuNTLTg5SBi2Dao2TkKURkwQBCSgd,6,340821,150448,1,3,6,1457984081.75
1Mr5rX9TauvaGReB4RjCaE6D37FJQaY5Ba,1,446790,0,1,15,90,1457984081.75
1ErLDXv36Kd2CQvkr3ZMsnRcLg8ixnUxq4,1,5036770,0,1,5,25,1457984081.75
1BrodevWLcCZNwcdQK9v2FknSBUhK281oT,1,19144237,1974,0,10,27,1457984081.75
1C2JhCunGLtvyX56nQ88tcb87WnXspjWN,55,117358199,1261219,8,19,63,1457984081.75
1FhhawHHvgLg5LS1w3w7DxT8KJSPihG9Cv,1,65977,0,0,8,30,1457984081.75
1BLogC9LN4oPDcruNz3qo1ysa133E9AGg8,175,3969511,3906,4,25,297,1457984081.75
1CiAFnnf6kb2G1GzDV1FhttTWNxCa4mShn,23,4287910,2991240,11,13,47,1457984081.75
13NS3rSzCTpAYtH997rphfZDaWRypyjwnU,1,3072275,40960,1,11,48,1457984081.75
1NpNCPyBpZaGe9BdhuVAkwqVZXg8Hy7VB,24,22297124,49988,1,13,62,1457984081.75
14weBe8CQHen9U1LG4gE2bxg76QMCGsQoS,16,3782529,0,1,13,39,1457984081.75
1BasxToLP7Wadjv8VjxVXQwmneDfqpJbwg,1,1465517,0,6,8,38,1457984081.75
192dZ1EG5tU7PnCfuwGMDEBrr2eLqvs4t3,105,307906085,86823970,52,75,287,1457984081.75
13x71nc7fju6afMqpEPfcu3Gx9Z5hNhH48,14,13601223,0,0,4,46,1457984081.75
1LC3ryygCrv94ZK4Nk8ELW6vE1hKwopE8T,1,295744,0,1,8,59,1457984081.75
1B3MjcF3y7UiSMgevjnso5JVNFMz2ci2ME,1,0,3777707,1,1,1,1457984081.75
12bbAvpTQZEeWd8wQDk49fgjPCcn7Qni7M,1,7796647,0,2,2,4,1457984081.75
12mZD7GPDjmeBYcLtMTP1v6Lic4kzetmL5,1,3547,0,0,8,52,1457984081.75
1iD5ZQJMNXu43w1qLB8sfdHVKppVMduGz,1,82342834,82460689,9,31,293,1457984081.75
17wNH5uEUyWhGT8rDrABdJrJ4udGLtC9oJ,1,8810,0,2,7,35,1457984081.75
138R53t3ZW7KDfSfxVpWUsMXgwUnsDNXLP,20,2519473,508046,8,10,55,1457984081.75
1Nepe91gkzrRbPXE1LKaAQm42ERoiAUhhu,1,2297638,0,1,10,26,1457984081.75
1Lod6THUt6v6ebZdBF2voYMk2QfvLvPm4q,1,14904240,0,2,6,36,1457984081.75
1HeLLo4uzjaLetFx6NH3PMwFP3qbRbTf3D,1,893763,446322,4,41,517,1457984081.75
1MgHVPCE1ve6QfKrgsqCURzRj72HrRWioz,60,949281,247415,3,13,49,1457984081.75
1AzAFRKvba4f3yMqYCaHhW9G5rnDFrhnAn,1,29456,3087,2,6,37,1457984081.75
1Lzu3HBELK2Mp6qBmrYxum1zwxpTpDAnZA,1,90029,0,1,3,25,1457984081.75
1KQ9re46CXrBZhsHLnihgmPjBBr2b8bNKC,1,2122333,0,2,7,26,1457984081.75
17YSii8DbUZeHqgd8roo2ie23Ys11sZHBP,1,699826,0,6,7,8,1457984081.75
1BrgXu4E6jzdtvwec9oEU5Fir7355yeJF3,10,419544,2348,1,3,29,1457984081.75
1JMLq9wEG3xMs3g9uwLBWsTzTf7MofyxRX,1,943,0,6,8,11,1457984081.75
15cFtCNHwoSd9TJhgVnncTgETzJceKYmeK,1,1126,0,1,6,33,1457984081.75
NAr2Ebw1wpVbhxnmAzGX4H7veCH74RK4oV,0,0,0,0,0,0,1457984081.75
16kjT7s5mUM83uJ6cUKmkEAswJye1tEd3C,1,364189,0,1,5,38,1457984081.75
1AcGB3ooPzVd4y3QWdBx32V4gcSrjxUjUT,0,0,0,0,0,0,1457984081.75
17Vc4FxokFp67xxqKXR9AcfYBMjzFwgNKF,2,1461627,0,2,5,30,1457984081.75
1f7FYxZWSZ5YG7Nd8sGsHcWEQgvdnVvQF,1,237335,379302,0,4,59,1457984081.75
15duv81kQ7PvRc7KfVD9k3tYHU1KBMo7uW,1,35348,0,1,7,44,1457984081.75
16ybaY9D2XhhCk5GqjpAmBXJ7DXcsMtrkH,4,406033,0,4,6,28,1457984081.75
1NXZEk3SupketTvbRxaXCERa1E9Es9hi4a,1,6148938,0,1,11,41,1457984081.75
19DtdQZymsSBcTw1P6rwKxtEx9fpf93Qug,5,406513,0,7,8,14,1457984081.75
1Kr2j7wsM8NpQYCjgR6ccxHLuQmjdnVqD,8,388906,0,2,8,32,1457984081.75
13nELCDhPs8rT4EqF1HRGvfPPRCGELKRqD,11,3592952,0,1,9,33,1457984081.75
1ZeroeuDnL2jNS6t1epQa1SPvC91KG8ER,108,1497431,3922,6,15,154,1457984081.75
14YfGLkqb7U36hZuPgDjhnFSimsaEfJC8d,1,1914,0,2,5,5,1457984081.75
1KFARPHaH3JoXeUcjwMx3vFM5q7i1zQGav,1,20091,0,2,5,16,1457984081.75
13RhXecmBH34X44Nohf2qMogZKH7KzoG78,6,405843,0,0,6,13,1457984081.75
1DXDDPLAvZNrEg4wzsX8CJqAzZvQ9G1Rvj,4,379966,0,2,3,23,1457984081.75
1PUxGz6Z6kdSZh9KnYJLN3872cYxWMoimf,1,13910571,0,8,10,10,1457984081.75
1TaLk3zM7ZRskJvrh3ZNCDVGXvkJusPKQ,329,234616,0,0,3,17,1457984081.75
1DZpN7BRvJ4x6XrkJjQfGv1LRShsWci6Pc,7,429428,972,7,8,29,1457984081.75
1FMeSorqAS8Kq5E5XJpGGBJ8Qb2CxXhaYb,10,375225,898661,2,6,23,1457984081.75
1BCXs4U5Vjh5pE53iZ81zKVNfQRro8ZNdT,1,1133208,0,1,6,56,1457984081.75
